Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Contact Email,Phone Number,Number of Articles,Hub Tags,Full Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price Currency (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Number of Events,CB Rank (Organization),BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),School Method
t-Art,https://www.crunchbase.com/organization/t-art,"Crowdsourcing, E-Commerce, Fashion","Buenos Aires, Distrito Federal, Argentina",T-Art Designs crowd sourcing for creative t-shirts.,"242,930",Latin America,,Closed,2012-03-13,day,,,,none,For Profit,http://www.t-artdesigns.com,http://twitter.com/t_artdesigns,,,hola@t-artdesigns.com,,,,"t-Art is an online platform where graphic designers, creative artists and photographers will build the most creative and original t-shirts collection in Latin America. They deal with production, printing and distribution of the t-shirts across the whole region.",,,,,,,,,,,,,,"Clothing and Apparel, Commerce and Shopping, Design, Other",,,1-10,2,Seed,2012-11-26,40000,USD,40000,Seed,40000,USD,40000,Seed,65000,USD,65000,65000,USD,65000,"Start-Up Chile, NXTP Ventures",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"259,766",,,,,,,,,,,,
Asociados Don Mario,https://www.crunchbase.com/organization/asociados-don-mario,Food and Beverage,"Chacabuco, Buenos Aires, Argentina",Asociados Don Mario engages in the production and commercialization of seeds.,"243,177",Latin America,,Active,1980-01-01,year,,,,,For Profit,http://www.gdmseeds.com,,,,,54 23 5243 9100,,,Asociados Don Mario engages in the production and commercialization of seeds.,,,,,,,,,,,,,,Food and Beverage,,,251-500,1,,2016-12-01,,,,Venture - Series Unknown,,,,Venture - Series Unknown,,,,,,,Cordiant Capital,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"260,031",37,,,,2,1,Agriculture; Forestry; Animal Husbandry; Hunting; Trapping; Fishing,Agricultural products; live animals,,,,
Aerolineas Argentinas,https://www.crunchbase.com/organization/aerolineas-argentinas,Travel,"Buenos Aires, Distrito Federal, Argentina",Aerolineas Argentinas is an airline that serves locations in Argentina.,"243,827",Latin America,$1M to $10M,Active,1949-05-14,day,,,,,For Profit,http://www.aerolineas.com.ar,https://twitter.com/Aerolineas_AR,https://www.facebook.com/aerolineas.argentinas,https://www.linkedin.com/company/aerolineas-argentinas,,541141303790,4,,,,,,,,,,,,,,,,Travel and Tourism,,,10001+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"260,722",74,4,"24,050",23,0,5,,"Transport, packaging and storing",,,,
Telefe,https://www.crunchbase.com/organization/telefe-2,"Broadcasting, Video","Buenos Aires, Distrito Federal, Argentina",Telefe is an Argentinean television channel that broadcasts many shows.,"244,802",Latin America,,Active,1990-01-15,day,2016-11-03,day,,,For Profit,http://telefe.com/,https://www.twitter.com/telefecom,https://www.facebook.com/telefeoficial,,,54 11 4941 9231,9,,,,,,,,,,,,,,,,"Media and Entertainment, Video",1,Héctor Grandinetti,11-50,,M&A,,,,,,,,,,,,,,,,,,,,Was Acquired,Telefe acquired by Viacom,https://www.crunchbase.com/acquisition/viacom-acquires-telefe-2--a27429f7,Viacom,https://www.crunchbase.com/organization/viacom,2016-11-03,day,400000000,USD,400000000,Acquisition,,Private,,,,,,,,,,,,,,1,"261,772",135,10,"56,462",,,,,,,,,
ShipNow,https://www.crunchbase.com/organization/shipnow,"Delivery, E-Commerce, Logistics","Buenos Aires, Distrito Federal, Argentina",ShipNow provides fulfillment & sales operations solutions for e-Commerce vendors in Latin America.,"245,276",Latin America,$1M to $10M,Active,2014-11-03,day,,,,,For Profit,http://www.shipnow.com.ar,https://www.twitter.com/ship_now,https://www.facebook.com/shipnowarg,,,,,,,,,,,,,,,,,,,,"Administrative Services, Commerce and Shopping, Transportation",2,"Matias Compiano, Tomas Allende",1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"262,278",20,,,28,,,,,,,,
Personal capital,https://www.crunchbase.com/organization/personal-3,Telecommunications,"Santa Lucía, Corrientes, Argentina",Personal is one of the largest mobile communications companies in Argentina.,"246,353",Latin America,$10M to $50M,Active,1996-08-14,day,,,,,For Profit,http://www.personal.com.ar/,https://twitter.com/PersonalAr,https://www.facebook.com/personalargentina,https://www.linkedin.com/company-beta/10841/,,,50,,Personal is one of the largest mobile communications companies in Argentina.,,,,,,,,,,,,,,Hardware,,,5001-10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"263,429",75,48,0,27,,,,,,,,
DinoCloud,https://www.crunchbase.com/organization/dinocloud,"Consulting, Information Technology","Córdoba, Cordoba, Argentina",Cloud & DevOps consulting company,"246,630",Latin America,,Active,2018-02-01,day,,,,,For Profit,https://dinocloudconsulting.com/,https://twitter.com/DinoCloud_,https://www.facebook.com/dinocloudcons/,https://www.linkedin.com/company/dinocloud/,info@dinocloudconsulting.com,+15745984299,1,,"DinoCloud is a next-gen managed services provider. As consulting and technology partner, we accompany organizations through their journey to the public cloud by creating, deploying, optimizing and monitoring their business and IT operations.",,,,,,,,,,,,,,"Information Technology, Professional Services",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"263,725",43,,,,,,,,,,,
Frávega,https://www.crunchbase.com/organization/frávega,"E-Commerce, Retail","Buenos Aires, Distrito Federal, Argentina",Frávega is an online retailer of household items.,"247,209",Latin America,,Active,1910-01-01,day,,,,,For Profit,https://www.fravega.com/,https://twitter.com/fravegaonline,https://www.facebook.com/fravegaonline,https://www.linkedin.com/company/fravega-saciei,,0810 333 8700,,,,,,,,,,,,,,,,,Commerce and Shopping,,,1001-5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"264,342",40,,,,,,,,,,,
Merit HR,https://www.crunchbase.com/organization/merit-hr,Human Resources,"Buenos Aires, Distrito Federal, Argentina",Merit HR is a web service that allows HR firms to evaluate and rank the candidates by their leadership efficiency.,"247,282",Latin America,,Active,2016-01-01,year,,,,,For Profit,http://www.merithr.co,,https://www.facebook.com/HRMerit/,https://www.linkedin.com/company/merit-hr,info@merithr.co,,,,,,,,,,,,,,,,,,Administrative Services,,,1-10,1,Seed,2017-01-09,30000,USD,30000,Seed,30000,USD,30000,Seed,30000,USD,30000,30000,USD,30000,Orion Startups,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"264,417",,,,,,,,,,,,
Mumuki,https://www.crunchbase.com/organization/mumuki,"EdTech, Education, Software","Buenos Aires, Distrito Federal, Argentina","Mumuki is an innovative, open source and online learning platform. It has been designed to teach CS interactively through problem-solving.","247,446",Latin America,,Active,2015-12-08,day,,,,,For Profit,https://mumuki.io,https://twitter.com/MumukiProject,https://www.facebook.com/MumukiProject,https://www.linkedin.com/in/mumuki/,agus@mumuki.org,+5491165415614,1,,"Mumuki (http://www.mumuki.io/) is an innovative, open source and online learning platform with more than 21000 students that delivers more that 1500 monthly courses to students about CS. It has been designed to teach CS interactively through problem-solving, to be used within and without a classroom, and to scale. It includes more than a thousand programing exercises with automatic formative assessment and supports seventeen different programming languages.",,,,,,,,,,,,,,"Education, Software",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"264,596",8,,,,,,,,,,,
Sellerate ™,https://www.crunchbase.com/organization/sellerate,Internet,"Buenos Aires, Distrito Federal, Argentina","Sellerate is a pioneer in OutboundSales Acceleration.Operating in +30 countries,Fortune1000 & prime startups trust us to boost their sales","248,297",Latin America,,Active,2017-01-01,year,,,,,For Profit,https://sellerate.io/,https://www.twitter.com/sellerateio,https://www.facebook.com/sellerateio,https://www.linkedin.com/company/sellerateio,contact@sellerate.io,+1 415-968-5178,,,"We are a professional services firm that partners with Sales teams worldwide to deliver qualified meetings. Established in 2015, we’re a young company making large strides. We’ve been privileged to work with both ambitious start-ups and industry leading companies who have trusted us to inject our process into their sales and marketing operations. With offices in San Francisco, London, Buenos Aires and Medellin, we are currently supporting our partners in over 30 countries. We have and will continue to build fruitful relationships on a global level. Our footprint ensures we’re able to gain continuous traction for new and existing partners, whether they are looking to grow locally or worldwide.",,,,,,,,,,,,,,Internet Services,4,"Duncan George Fry, Leo Tinoco, Marcelo Tallón Ivanov, Mariano Pérez Demšar",11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"265,509",12,,,12,,,,,,,,
Unicotrip,https://www.crunchbase.com/organization/unicotrip,"Leisure, Tourism, Travel","Buenos Aires, Distrito Federal, Argentina",Unicotrip is an inbound travel agency and tour operator providing personalized custom tours along with expert advice.,"248,577",Latin America,Less than $1M,Active,2011-07-01,day,,,,,For Profit,http://www.unicotrip.com,http://twitter.com/unicotrip,http://www.facebook.com/unicotrip,http://www.linkedin.com/company/unicotrip-s-r-l-,info@unicotrip.com,+54 11 4772 2092,,,"Unicotrip is a fully licensed Argentinian inbound travel agency and tour operator based in Buenos Aires, Argentina. We provide personalized custom tours along with expert advice to individual travelers, friends, couples, groups and corporate clients.",,,,,,,,,,,,,,"Community and Lifestyle, Travel and Tourism",1,Matthew James Carter,1-10,1,Seed,2013-11-19,20000,USD,20000,Seed,20000,USD,20000,Seed,20000,USD,20000,20000,USD,20000,Matthew Carter,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"265,815",31,,,17,,,,,,,,
Employ,https://www.crunchbase.com/organization/employ-207f,"Human Resources, Mobile Apps, SaaS, Software, Subscription Service","Buenos Aires, Distrito Federal, Argentina","Cloud SaaS, All-in-one HR software for mid-sized companies.","248,838",Latin America,,Active,2015-05-04,day,,,,,For Profit,http://employ.life,,,https://www.linkedin.com/showcase/employ-hlm/,info@employ.life,,1,,,,,,,,,,,,,,,,"Administrative Services, Apps, Mobile, Other, Software",3,"Javier Notta, Matias Notta, Sebastian Germino",11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"266,096",53,,,,,,,,,,,
Text.com,https://www.crunchbase.com/organization/text-com,"Apps, Messaging","Buenos Aires, Distrito Federal, Argentina",Text.com is a Gauge Platform.,"249,033",Latin America,,Active,,,,,,,For Profit,https://www.test.com/,,,,,,,,"With The Gauge Platform, You Can Create,  Customize, and Deliver High-Stakes Tests That  Meet Your Organization’s Unique Needs",,,,,,,,,,,,,,"Apps, Information Technology, Internet Services, Messaging and Telecommunications, Software",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"266,298",,,,,,,,,,,,
NU,https://www.crunchbase.com/organization/nu,"Automotive, Insurance, Service Industry","Rosario, Santa Fe, Argentina",NU is a digital platform for people in vehicle assistance solutions.,"249,426",Latin America,,Active,2019-01-01,day,,,,,For Profit,https://nuapp.co/,,https://www.facebook.com/Nu-1558443574413455/,https://www.linkedin.com/company/nu-on-demand-insurance-services,info@nuapp.co,,,,,,,,,,,,,,,,,,"Financial Services, Other, Transportation",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"266,717",2,,,,,,,,,,,
Intiza,https://www.crunchbase.com/organization/intiza,"FinTech, SaaS, Small and Medium Businesses, Software","Buenos Aires, Distrito Federal, Argentina",Intiza offers a receivables management software that helps businesses to get paid faster.,"249,524",Latin America,$1M to $10M,Active,2012-01-01,year,,,,,For Profit,http://www.intiza.com,https://twitter.com/IntizaSaaS,https://www.facebook.com/intizasaas,http://www.linkedin.com/company/intiza,info@intiza.com,+116502784405,1,,"Intiza offers a Receivables Management Software that helps businesses to get paid faster.  With Intiza businesses can automate collection activities, increase the productivity of the collections team, measure and improve their receivables management process. They serve customers in more than 15 countries around the world, from different size and industries.",,,,,,,,,,,,,,"Financial Services, Other, Software",2,"Agustin Badano, Francisco Canale",1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"266,821",36,,,23,,,,,,,,
Visual Factory,https://www.crunchbase.com/organization/visual-factory,"Loyalty Programs, Mobile, Retail Technology","Buenos Aires, Distrito Federal, Argentina","Visual Factory focuses on development, design, and deployment of IT projects.","250,391",Latin America,Less than $1M,Active,2005-01-01,year,,,,,For Profit,http://www.vfactory.com.ar,,,http://www.linkedin.com/company/749734,,+44 (0)781 0782684,1,,"Visual Factory develops, designs, and deploys IT projects for its clients. Visual Factory develops POS systems that feature coupon creation, segments definition, campaign delivery, promotion delivery, reports and analytics, coupon activation, mobile ordering, promotion view, notifications reception, and location search. Furthermore, it offers POS integration, coupon validation, customer segmentation, and customer geolocation. Visual Factory was founded in 2005 and is based in Buenos Aires.",,,,,,,,,,,,,,"Commerce and Shopping, Hardware, Mobile, Sales and Marketing, Software",1,Pablo Navarro,1-10,1,Seed,2013-12-01,50000,USD,50000,Seed,50000,USD,50000,Seed,50000,USD,50000,50000,USD,50000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"267,741",6,,,8,,,,,,,,
IT Crowd Argentina,https://www.crunchbase.com/organization/it-crowd-argentina,"Mobile, Recruiting, Staffing Agency, Web Apps, Web Development","Buenos Aires, Distrito Federal, Argentina","Web development, Mobile development, UX / UI design, Techincal reviews, Assessments, Cloud based implementations, IT Recruiting and Staffing","250,845",Latin America,$1M to $10M,Active,2011-01-01,year,,,,,For Profit,http://www.itcrowdarg.com,https://www.twitter.com/itcrowdarg,https://www.facebook.com/ITCrowdArgentina/?ref=bookmarks,https://www.linkedin.com/company/it-crowd-argentina,we@itcrowdargentina.com,,,,"We are a group of young highly skilled, passionate professionals specialized in complex application development. We are highly experienced in java enterprise solutions, mobile and web applications Our goal is to provide complete solutions for high tech, complex scenarios with our senior team no matter how difficult the task might seem. We’d love to make your dreams come true.",,,,,,,,,,,,,,"Administrative Services, Apps, Mobile, Professional Services, Software",2,"Alejandro Isacovich, Pablo Wolfus",11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"268,231",27,,,6,,,,,,,,
Nanotica,https://www.crunchbase.com/organization/nanotica,"Agriculture, AgTech, Farming, Nanotechnology","San Martin, Buenos Aires, Argentina",Nanotica is a technology-based startup that aims to create new products for the agricultural industry using nanotechnology structures.,"251,313",Latin America,,Active,2018-01-01,year,,,,,For Profit,http://nanotica.com.ar/en/nanotica-eng/,https://twitter.com/nanotica,,https://www.linkedin.com/company/nanotica/,info@nanotica.com.ar,,,,Nanotica is a technology-based startup that aims to create new products for the agricultural industry using nanotechnology structures. The company specializes in reducing the use of agrochemicals and develops nanocarriers and nanocapsules to increase the efficacy of agrochemicals and increase the yield of crops.,,,,,,,,,,,,,,"Agriculture and Farming, Science and Engineering",2,"Julio Laurenza, Matias Badano",1-10,1,Seed,2020-05-05,,,,Seed,,,,Seed,,,,,,,GLOCAL,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"268,732",2,,,,,,,,,,,
Soicos,https://www.crunchbase.com/organization/soicos,"Accounting, Advertising, Affiliate Marketing, Internet, Lead Generation","San Isidro, Buenos Aires, Argentina",Soicos is a Spanish affiliate marketing and monetization platform.,"251,604",Latin America,$1M to $10M,Active,2010-10-01,day,,,,,For Profit,http://www.soicos.com,http://twitter.com/soicos,http://www.facebook.com/Soicos-Monetizando-Afiliados/14618,https://www.linkedin.com/company/soicos,agau@soicos.com,541152908582,,,"The first affiliate marketing network in Argentina. Opening offices in Chile, Brazil, Colombia and Mexico.",,,,,,,,,,,,,,"Advertising, Financial Services, Internet Services, Professional Services, Sales and Marketing",2,"Agustin Gau, Alberto Pardo Saleme",11-50,1,Seed,2010-10-01,600000,USD,600000,Angel,600000,USD,600000,Angel,600000,USD,600000,600000,USD,600000,Mediasur Holding AG,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"269,043",19,,,15,,,,,,,,
La Caja de Ahorro y Seguro,https://www.crunchbase.com/organization/la-caja-de-ahorro-y-seguro,Insurance,"Buenos Aires, Distrito Federal, Argentina","La Caja de Ahorro y Seguro provides life, property, retirement, and labour insurance services. ","252,090",Latin America,,Active,1915-01-01,year,2014-08-13,day,,,For Profit,http://www.lacaja.com.ar/,https://twitter.com/seguroslacaja,https://www.facebook.com/seguroslacaja,https://www.linkedin.com/company/la-caja/,,+54 810-555-2252,,,"La Caja is the leading insurance company in Argentina. With a marked orientation toward technology and innovation, it stands out for its varied offer of products that seeks to satisfy the needs of customers in the simplest way. It has insurance for Auto, Home, Health, Portfolio, Notebook, Bicycle, Life and Mobile Technology, among others. The insurer has more than 2,200 employees and 67 branches throughout the country. In its search to offer an excellent service, it carries out a multi-channel strategy focused on digital platforms, constantly incorporating technologies. ",,,,,,,,,,,,,,Financial Services,,,,,M&A,,,,,,,,,,,,,,,,,,,,Was Acquired,La Caja de Ahorro y Seguro acquired by Generali Group,https://www.crunchbase.com/acquisition/generali-group-acquires-la-caja-de-ahorro-y-seguro--ca1b0810,Generali Group,https://www.crunchbase.com/organization/generali-group,2014-08-13,day,,,,Acquisition,,Private,,,,,,,,,,,,,,,"269,565",39,,,,,,,,,,,
SocialLive,https://www.crunchbase.com/organization/sociallive,"Analytics, Big Data, Social Media","Buenos Aires, Distrito Federal, Argentina",SocialLive offers a monitoring tool for social networks that allows interpreting about brands & specific topics that trigger opportunities.,"253,025",Latin America,,Active,2010-01-01,day,,,,,For Profit,http://sociallive.biz,https://twitter.com/SocialLive_biz,https://www.facebook.com/SocialLiveBiz,https://www.linkedin.com/company/social-live,info@sociallive.biz,,,,,,,,,,,,,,,,,,"Data and Analytics, Internet Services, Media and Entertainment",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"270,567",16,,,,,,,,,,,
BuscoTurno,https://www.crunchbase.com/organization/buscoturno,"Health Care, Medical, Scheduling","Buenos Aires, Distrito Federal, Argentina",BuscoTurno is an online appointment booking system for healthcare institutions and professionals.,"253,530",Latin America,Less than $1M,Active,2011-12-15,day,,,,,For Profit,http://www.buscoturno.com,http://twitter.com/buscoturno,http://www.facebook.com/BuscoTurno,http://www.linkedin.com/company/buscoturno,info@buscoturno.com,+54 9 11 3100-5376,,,"Buscoturno is an online appointment booking system for Healthcare institutions & professionals, HL7 compliant. Our product is oriented to Hospitals, Clinics, Diagnostic Centers, Insurance companies & professionals. We help them optimize resources, reduce costs, drop patient's absenteesm, redistribute the flow of patients and more control and transparency in the whole process. Headquarters located in Buenos Aires, Argentina and offices in Sao Paulo, Brasil.",,,,,,,,,,,,,,"Health Care, Information Technology, Software",2,"Marcelo Grebois, Pablo Sabbatella",1-10,1,Seed,2012-05-25,40000,USD,40000,Seed,40000,USD,40000,Seed,40000,USD,40000,40000,USD,40000,Start-Up Chile,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"271,107",,,,,,,,,,,,
Global Processing,https://www.crunchbase.com/organization/global-processing,"Financial Services, Information Technology, Payments","Buenos Aires, Distrito Federal, Argentina",Global Processing specializes in the provision of payment processing services.,"253,989",Latin America,$10M to $50M,Active,2009-01-01,year,,,,,For Profit,https://globalprocessing.com.ar,https://twitter.com/globprocessing,https://www.facebook.com/Global.Processing/,https://www.linkedin.com/company/global-processing-s.a.,info@globalprocessing.com.ar,+5411 5281 5200,,,,,,,,,,,,,,,,,"Financial Services, Information Technology, Payments",,,101-250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"271,595",40,,,13,,,,,,,,
Machinalis,https://www.crunchbase.com/organization/machinalis,"Analytics, Big Data, Data Mining, Data Visualization, Enterprise Software, Machine Learning, Natural Language Processing, Software, Web Development","Córdoba, Cordoba, Argentina",Machinalis combines the know how to handle software projects from the beginning with deep technical expertise in areas of Data Science.,"254,076",Latin America,,Active,2009-01-05,day,2018-09-10,day,,,For Profit,http://www.machinalis.com,http://www.twitter.com/machinalis,http://www.facebook.com/machinalis,http://www.linkedin.com/company/456525,info@machinalis.com,+543514710977,3,,"Machinalis provides computer science and engineering solutions to funded startups who need a team to rebuild their products, start a new one, or need functional prototypes in areas of Complex Web development, Machine Learning & Data processing.",,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Design, Information Technology, Software",5,"Daniel Fernando Moisset, Horacio Duran, Javier Mansilla, Marcos Sponton, Walter Alini",51-100,,M&A,,,,,,,,,,,,,,,,,,,,Was Acquired,Machinalis acquired by MercadoLibre,https://www.crunchbase.com/acquisition/mercadolibre-acquires-machinalis--8648f5e0,MercadoLibre,https://www.crunchbase.com/organization/mercadolibre,2018-09-10,day,,,,Acquisition,,Private,,,,,,,,,,,,,,1,"271,690",23,,,19,,,,,,,,
Wingu,https://www.crunchbase.com/organization/wingu-2,"Association, Non Profit","Buenos Aires, Distrito Federal, Argentina",Wingu is a nonprofit that helps other LATAM CSOs to strengthen its mission through technology.,"254,358",Latin America,$1M to $10M,Active,2008-01-01,year,,,,,Non-profit,http://www.winguweb.org/,https://twitter.com/desdewingu,https://www.facebook.com/WinguTecnologiaSinFinesDeLucro/,https://www.linkedin.com/company/1760740?,info@winguweb.org,+541147763455,2,,"Wingu is a nonprofit that helps other LATAM CSOs to strengthen its mission through technology. Wingu ensure that your organization has everything you need to seize the opportunities of the web, providing aces oramiento strategic, technical support and training on topics such as web sites, databases and CRM management tools, social media and email marketing.",,,,,,,,,,,,,,Other,,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"271,986",47,,,7,,,,,,,,
Pay per TIC,https://www.crunchbase.com/organization/pay-per-tic,"Financial Services, FinTech","Buenos Aires, Distrito Federal, Argentina",Pay per TIC is a leader in the collection segment and member of the Fintech Regional Acceleration Program.,"254,613",Latin America,$1M to $10M,Active,2011-01-01,year,,,,,For Profit,https://www.paypertic.com,https://twitter.com/PayperTIC,,https://www.linkedin.com/company/pay-per-tic-s-a-,info@paypertic.com,0810 - 220 - 5555,,,Pay per TIC is a leader in the collection segment and member of the Fintech Regional Acceleration Program.,,,,,,,,,,,,,,Financial Services,1,Federico Barros Vito,51-100,1,Seed,2018-04-13,,,,Seed,,,,Seed,,,,,,,NXTP Ventures,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"272,268",33,,,,,,,,,,,
Softland,https://www.crunchbase.com/organization/softland-699c,"Enterprise Resource Planning (ERP), Information Technology, Software","Casa Bamba, Cordoba, Argentina",Softland operates as an ERP solutions company.,"255,685",Latin America,,Active,,,,,,,For Profit,https://softland.com.ar,https://twitter.com/SoftlandArg,https://www.facebook.com/SoftlandArgentina,https://www.linkedin.com/company/softland-argentina/,,,,,"Softland operates as an ERP solutions company. Our high quality products, services and support are geared to meet the local needs of more than 35,000 customers in 19 Latin American countries, who start their operations every day with Softland ERP management software solutions.",,,,,,,,,,,,,,"Information Technology, Software",,,101-250,,,,,,,,,,,,,,,,,,,,,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"273,395",54,,,,,,,,,,,
Grupo Roggio,https://www.crunchbase.com/organization/grupo-roggio,"Construction, Service Industry","Tandil, Buenos Aires, Argentina",ROGGIO S.A. is a holding company specialized in engineering and other related services.,"255,903",Latin America,,Active,,,,,,,For Profit,http://www.roggio.com.ar,,,,,,,,"ROGGIO S.A. is a holding company specialized in engineering and other related services. It was created in 1995 by the shareholders of BENITO ROGGIO E HIJOS S.A., a leader construction company operating in Argentina and Latin America since 1908. Roggio also currently carries out activities in the areas of public transport, environmental engineering, road concessions, and other public services, providing excellent quality in each case. The Roggio Group started its activities in 1908 in Córdoba city, Argentina, as a building constructing firm, founded by Benito Roggio. During the following decades, the firm expanded its business to provide other services, such as highway construction and civil engineering, and turned into an organization known nationwide. In 1973 the company started its activities outside the country by winning the bidding process for the construction of the Asunción international airport, in Paraguay. From then on, the Group has gradually expanded its operations to almost every country of the region.",,,1,2,1,,,,,,,,,"Other, Real Estate",,,10001+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"273,627",11,,,4,,,,,,,,
AdVerit,https://www.crunchbase.com/organization/adverit,"Advertising, Email Marketing, Information Technology, Internet, Market Research, Outsourcing, SEO, Software","Martinez De Hoz, Buenos Aires, Argentina","AdVerit, created in 2005, is a company integrated by a group of young professionals from different areas that work tirelessly with one","256,683",Latin America,Less than $1M,Active,2005-01-01,year,,,,,For Profit,http://www.adverit.com,http://twitter.com/adverit,http://www.facebook.com/adverit,,comercial@adverit.com,541152908485,,,"AdVerit, created in 2005, is a company integrated by a group of young professionals from different areas that work tirelessly with one mission in mind: to offer the customer outstanding services in the form of comprehensive communication strategies. * What does AdVerit do?: Adverit creates, designs and delivers  solutions used daily by millions of people. These solutions range from  websites to back office tools, including application interfaces and  actions for online promotions. With the experience acquired over the  years, AdVerit has developed and implemented its own applications to  provide a range of marketing tools which include: Marketing Services  on the Internet, Search Engine Optimization Marketing and Email  Marketing. * AdVeritâ€™s main goals: AdVerit aims to become a comprehensive  technology partner for its customers through design and  implementation of highly customized technology solutions at very  competitive prices. We believe our goal can be achieved by applying  our knowledge on a personalized level to each project, through  proven developments, and through providing a unique management  methodology with a special emphasis on delivery, time and form.",,,,,,,,,,,,,,"Advertising, Data and Analytics, Design, Information Technology, Internet Services, Professional Services, Sales and Marketing, Software",2,"Agustin Gau, Alberto Pardo Saleme",11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"274,472",22,3,478,9,,,,,,,,
