Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Contact Email,Phone Number,Number of Articles,Hub Tags,Full Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price Currency (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Number of Events,CB Rank (Organization),BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),School Method
Ottopia,https://www.crunchbase.com/organization/ottopia,"Automotive, Autonomous Vehicles, Robotics, Software, Wireless","Tel Aviv, Tel Aviv, Israel","Ottopia is the teleoperation company, providing a platform that enables humans to safely control any type of vehicle from afar.","21,760",,$1M to $10M,Active,2018-09-01,month,,,,,For Profit,https://ottopia.tech/,,https://www.facebook.com/ottopiatech/,https://www.linkedin.com/company/ottopia/,info@ottopia.tech,,1,,"Ottopia's vision is to provide the first automotive-grade teleoperation platform. Ottopia's proprietary platform enables humans to control any type of vehicle from remote, in a manner that is safe and cyber-secure. Ottopia is the only teleoperation company that researches, develops, tests and provides all critical technologies to provide a reliable teleoperation platform.",,,,,,,,,,,,,,"Hardware, Mobile, Science and Engineering, Software, Transportation",1,Amit Rosenzweig,11-50,1,Seed,2018-12-21,3000000,USD,3000000,Seed,3000000,USD,3000000,Seed,3000000,USD,3000000,3000000,USD,3000000,"Plug and Play, MizMaa Ventures, Glory Ventures",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"22,637",32,,,,0,0,Computing; Calculating,Scientific and electric apparatus and instruments,,,,
LitiGate,https://www.crunchbase.com/organization/litigate,"Analytics, Artificial Intelligence, InsurTech, Legal, Legal Tech, Machine Learning, Text Analytics","Tel Aviv, Tel Aviv, Israel",LitiGate offers an argument analysis solution for dispute resolution using advanced AI algorithms.,"21,766",,Less than $1M,Active,2017-01-01,year,,,,,For Profit,https://www.litigate.ai,,,https://www.linkedin.com/company/litigate/,hello@litigate.ai,,5,,"LitiGate offers an argument analysis solution for dispute resolution using advanced AI algorithms. The company aims to revolutionize the conduct of litigation by delivering contentious legal services faster, at less cost, and with improved accuracy. Its end-to-end platform automates repetitive tasks and reveals untapped information from your case so you can focus on what matters most. LitiGate was founded in 2017 and has offices in London and Tel Aviv.",,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Financial Services, Professional Services, Science and Engineering, Software",2,"Guy Uziel, Nimrod Aharon",11-50,4,Seed,2019-12-22,3500000,USD,3500000,Seed,3500000,USD,3500000,Seed,5000000,USD,5000000,5000000,USD,5000000,"TheTime, Firstime Venture Capital, Brighteye Ventures, Daniel Recanati, Rhodium",,6,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"22,643",38,,,,,,,,,,,
RailVision,https://www.crunchbase.com/organization/railvision,"Automotive, Big Data, Image Recognition, Security, Software, Transportation","Ra'anana, HaMerkaz, Israel",Automated Early Warning System for Train Safety,"21,881",,$10M to $50M,Active,2015-01-01,year,,,,,For Profit,https://www.railvision.io/,,,https://www.linkedin.com/company/18103486/,,972 - 9 - 9577706 / 8 / 9,1,,"Rail Vision is focusing on train safety security maintenance and accident preventing on the rail track. Rail Vision is a leading provider of cutting-edge cognitive vision sensor technology and safety systems for the railway industry. Rail Vision’s solutions offer detection and classification of objects or obstacles (e.g. humans, vehicles, signals), rail path recognition (i.e. switch state detection), distance measurement and opportunity infrastructure condition monitoring.",,,,,,,,,,,,,,"Data and Analytics, Privacy and Security, Software, Transportation",1,Elen Katz,11-50,3,,2020-10-13,10000000,USD,10000000,Corporate Round,10000000,USD,10000000,Corporate Round,21600000,USD,21600000,21600000,USD,21600000,"Foresight Autonomous Holdings, Knorr-Bremse",2,2,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"22,758",32,,,,9,0,Railways,,,,,
Minute,https://www.crunchbase.com/organization/minute,"Content, Online Portals, Video","Tel Aviv, Tel Aviv, Israel",Minute is a video optimization technology company that provides viewers with highlights of the video content on the web.,"21,884",,$1M to $10M,Active,2013-06-01,day,,,,,For Profit,http://www.minute.ly,https://twitter.com/GetMinute,https://www.facebook.com/minutevideo,https://www.linkedin.com/company/minutevideo,info@minute.ly,(039) 666-845,25,,"Minute is a video optimization technology company that provides viewers with highlights of the video content on the web. Based in Tel Aviv, the company was founded in 2013 with the aim of driving video engagement and making the online video consumption process both more efficient and enjoyable. Minute finds personalized and desirable content for users so that they can spend their time watching only the most engaging clips while also efficiently discovering a greater volume of content.",,,,,,,,,,,,,,"Internet Services, Media and Entertainment, Video",4,"Amit Golan, Erez Eliad, Maoz Melamed, Nick Laniado",11-50,2,Early Stage Venture,2019-07-25,8000000,USD,8000000,Series B,8000000,USD,8000000,Series B,12000000,USD,12000000,12000000,USD,12000000,"Infront Sports & Media, Ansonia Holdings, Gilad Shabtai",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"22,761",37,1,,18,,,,,,,,
WeSki,https://www.crunchbase.com/organization/wetrip-weski,"Adventure Travel, Fantasy Sports, Leisure, Tour Operator, Tourism, Travel, Travel Agency","Tel Aviv, Tel Aviv, Israel","WeSki is re-inventing ski holidays, enabling skiers to build the exact trip they envision, paying only for what they need and nothing more.","21,906",,,Active,2016-01-11,day,,,,,For Profit,https://www.goweski.com,,https://business.facebook.com/WeSkiUk/,https://www.linkedin.com/company/wetrip-ltd/,contact@goweski.com,020 8089 3610,3,,"WeSki simplifies the ski holiday booking process. We combine powerful technology with an ever-expanding unbiased inventory of supplies to enable the consumer total choice, convenience & personalization. WeSki offers real-time comparable results, fair pricing direct from suppliers, a seamless digital experience, complete flexibility for every component of the ski trip and market-disrupting pricing.   For all skiers wanting a simpler way to book their ski holiday, WeSki enables the choice of flights, resorts, accommodation and more, all in one place, all bookable online (or by phone), for any duration, and personalized to each individual traveler. Our skiers pay for what they need and nothing more.",,,,,,,,,,,,,,"Community and Lifestyle, Gaming, Sports, Travel and Tourism",3,"Ben Lang, David Benzimra, Yotam Idan",11-50,3,Seed,2019-06-10,1500000,USD,1500000,Seed,1500000,USD,1500000,Seed,3800000,USD,3800000,3800000,USD,3800000,"Founders Factory, InMotion Ventures, Jochen Engert, Daniel Krauss, Uri Levine",1,10,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,1,"22,783",19,,,21,0,1,,Scientific and electric apparatus and instruments,,,,
Nostromo,https://www.crunchbase.com/organization/nostromo,"Energy, Energy Storage, Power Grid","Shedema, HaMerkaz, Israel",Leading the water-based Energy storage revolution.,"21,929",,,Active,2016-07-01,day,2020-08-10,day,,,For Profit,http://nostromo.energy,,,,yaron@nostromo.energy,+972-52-2465444,7,,Nostromo Energy designed a water-based energy storage system that is challenging the current BTM energy storage landscape.,,,,,,,,,,,,,,Energy,3,"Eyal Ziv, Ofir Ben Nun, Yaron Ben nun",11-50,3,IPO,2020-08-01,12500000,USD,12500000,Series A,12500000,USD,12500000,Series A,20000000,USD,20000000,20000000,USD,20000000,"Royal Dutch Shell, Israel Electric Corporation, BIRD Foundation, Menora Mivtachim, Kobi Richter",2,8,,,,,,,,,,,,,,Public,2020-08-10,,,12500000,USD,12500000,47500000,USD,47500000,nsto,https://www.crunchbase.com/ipo/nostromo-ipo--f73dfaf0,TLV - Tel Aviv Stock Exchange,,,"22,808",29,,,,,,,,,,,
Yokee™ Music LTD,https://www.crunchbase.com/organization/yokee-by-famous-blue-media,"Android, Audio, iOS, Mobile, Music","Tel Aviv, Tel Aviv, Israel","Yokee Karaoke is an app that lets you sing, record and share your version of your favorite songs.","21,947",,$1M to $10M,Active,2013-02-01,day,2017-05-09,day,,,For Profit,http://www.yokee.com,http://twitter.com/yokeekaraoke,http://www.facebook.com/yokeekaraoke,,support@yokee.com,+972584510612,,,"Yokee Music LTD is the creator of Yokee, the most successful global karaoke mobile app in the AppStore/Google Play. Launched in 2013 and already drove ~90M downloads. Yokee allows end user to sing and record their favorite hits and share it with their friends. Yokee was founded in 2013 by Gil Selka and Ariel Yaloz, previously served in executives position in the Israeli Mobile/Internet consumer industry.",,,,,,,,,,,,,,"Media and Entertainment, Mobile, Music and Audio, Platforms, Software",2,"Ariel Yaloz, Gil Selka",11-50,2,M&A,2015-06-30,800000,USD,800000,Seed,800000,USD,800000,Seed,1100000,USD,1100000,1100000,USD,1100000,"2B Angels, Lior Prosor",,2,,Was Acquired,Yokee™ Music LTD acquired by Stingray,https://www.crunchbase.com/acquisition/stingray-acquires-yokee-by-famous-blue-media--4eb259e8,Stingray,https://www.crunchbase.com/organization/stingray,2017-05-09,day,,,,Acquisition,,Private,,,,,,,,,,,,,,,"22,826",4,,,,,,,,,,,
Vertex Ventures Israel,https://www.crunchbase.com/organization/vertex-ventures-israel,Venture Capital,"Tel Aviv, Tel Aviv, Israel",Vertex Ventures Israel is a leading Israeli Venture Capital firm.,"21,986",,,Active,1997-01-01,year,,,,,For Profit,http://www.vertexventures.co.il/,https://twitter.com/VertexVentures,https://www.facebook.com/VertexVenturesIL/,https://www.linkedin.com/company/vertex-ventures/,contact@vertexventures.co.il,+972 3 737 8888,20,Crunchbase Venture Program,"Over the past 22 years, we backed more than 120 Israeli tech companies and overseen more than 40 exits. We focus on early-stage companies from Seed stage to B round who aim to disrupt large markets across several categories and verticals.  From inception through growth, our team has been fortunate to work with some of Israel’s leading entrepreneurs and be an early investor in 3 of the 10 largest VC stories out of Israel in the last decade: Waze (acquired by Google for $1.3B); CyberArk (IPO, $1B+); and SolarEdge (IPO, $1B+).  In addition to Israel, the Vertex Global Network of funds is active in Silicon Valley, China, Singapore and India, providing a unique platform for our portfolio companies to realize their full potential by leveraging the combined experience and resources of our extensive network.",Venture Capital,Early Stage Venture,91,166,18,44,44,,,,,,,"Financial Services, Lending and Investments",6,"Aviad Ariel, David Heller, Emanuel Timor, Ran Gartenberg, Yanai Oron, Yoram Oron",11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"22,869",26,,,27,,,,,,,,
Eco Wave Power,https://www.crunchbase.com/organization/eco-wave-power,"Energy, Manufacturing, Product Design, Wind Energy","Tel Aviv, Tel Aviv, Israel",Eco Wave Power is an Israel-based company that provides EWP energy devices and solutions.,"21,990",,$1M to $10M,Active,2011-03-29,day,2019-07-21,day,,,For Profit,http://www.ecowavepower.com,https://twitter.com/EcoWavePower,http://www.facebook.com/pages/Eco-Wave-Power/310402042313478,https://www.linkedin.com/company/eco-wave-power,info@ecowavepower.com,+97235094017,22,,"Eco Wave Power is the sole global inventor, owner and developer of the unique EWP wave energy devices. Their wave energy company designs, manufactures and operates the EWP wave energy convertors. They believe that their patented technology is clearly on target to become a world leader in the wave energy field.  Eco Wave Power is the only wave energy company to ever win the Frost & Sullivan Product Innovation Award. According to Frost & Sullivan, ""Eco Wave Power efficiently handles the prominent challenges prevailing in the field and offers an all-round solution for effective energy harvesting. Based on the aforementioned performance drivers as measured through Frost & Sullivan independent analysis, Eco Wave Power is the recipient of the 2012 Frost & Sullivan New Product Innovation Award""",,,,,,,,,,,,,,"Design, Energy, Manufacturing, Natural Resources, Sustainability",2,"David Leb, Inna Braverman",11-50,5,IPO,2020-05-01,,,,Non-equity Assistance,3000000,USD,3000000,Series B,5000000,USD,5000000,5081868,USD,5081868,"European Union, EASME - EU Executive Agency for SMEs, Maze X, Pirveli Ventures",,4,,,,,,,,,,,,,,Public,2019-07-21,,,13600000,USD,13600000,58000000,USD,58000000,EWP,https://www.crunchbase.com/ipo/eco-wave-power-ipo--068dec84,NASDAQ,,,"22,873",43,,,14,,,,,,,,
Oktopost,https://www.crunchbase.com/organization/oktopost,"B2B, SaaS, Social Media Marketing","Ramat Gan, Tel Aviv, Israel",Oktopost is a social media management platform for B2B marketers and professionals.,"22,005",,$1M to $10M,Active,2013-01-01,year,,,,,For Profit,http://www.oktopost.com,http://twitter.com/oktopost,http://www.facebook.com/oktopost,http://www.linkedin.com/company/oktopost,info@oktopost.com,(646) 559-6157,21,,"Oktopost is the first solution to establish the ROI of social media, bridging the gap between social media and lead generation. Oktopost delivers the true business value from social media, generating new sales and integrates marketing and sales in today's social-centric marketplace. Oktopost enables companies for the first time to say ""This new customer came from this LinkedIn post or this tweet."" Oktopost enables its users to track closed sales back to the originating social media interaction.",,,,,,,,,,,,,,"Other, Sales and Marketing, Software",2,"Daniel Kushner, Liad Guez",1-10,1,Seed,2013-11-07,800000,USD,800000,Seed,800000,USD,800000,Seed,800000,USD,800000,800000,USD,800000,"2B Angels, Explore. Dream. Discover.",,2,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,,,,1,"22,890",68,4,33,32,0,1,,Scientific and technological services,,,,
Tonara,https://www.crunchbase.com/organization/tonara,"Digital Entertainment, Digital Media, Mobile Apps, Music, Music Education, Social","Tel Aviv, Tel Aviv, Israel",Tonara is a music education company that empowers music teachers and their students through technology and innovation.,"22,011",,$1M to $10M,Active,2008-09-01,day,,,,,For Profit,http://www.tonara.com,http://twitter.com/Tonara_App,http://www.facebook.com/TonaraApp,https://www.linkedin.com/company/2436537,info@tonara.com,(+972) 52-8545748,24,,"Tonara is a music education company that empowers music educators and their students through technology and innovation. We offer a set of products that function as an ecosystem, connecting music teachers and students around the world (‘Tonara Connect’ - a global marketplace), and enabling music teachers to manage and motivate their students throughout their music learning journey (‘Tonara Studio’ - a lesson management platform).",,,,,,,,,,,,,,"Apps, Community and Lifestyle, Education, Media and Entertainment, Mobile, Music and Audio, Software",4,"Cara Katzew, Evgeni Begelfor, Ohad Golan, Yair Lavi",11-50,4,Early Stage Venture,2017-06-01,,,,Series B,,,,Series B,9750000,USD,9750000,9750000,USD,9750000,"Index Ventures, Viola Ventures, Baidu, Alex Zubillaga, lool Ventures",2,8,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,1,"22,897",58,4,"8,783",18,3,0,Musical Instruments; Acoustics,,,,,
Qualitas Health,https://www.crunchbase.com/organization/qualitas-health,"Biotechnology, Food and Beverage, Life Science, Pharmaceutical","Jerusalem, Yerushalayim, Israel",Qualitas Health is a privately-held company developing high-value vegetarian food supplements and pharmaceutical ingredients.,"22,029",,$1M to $10M,Active,2012-01-01,year,,,,,For Profit,http://www.qualitas-health.com/,,,,,4322424620,2,,,,,,,,,,,,,,,,"Biotechnology, Food and Beverage, Health Care, Science and Engineering",,,51-100,1,,2021-01-11,10000000,USD,10000000,Venture - Series Unknown,10000000,USD,10000000,Venture - Series Unknown,10000000,USD,10000000,10000000,USD,10000000,"PeakBridge, Arancia International, Minrav",3,3,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"22,915",21,,,,,,,,,,,
The Floor,https://www.crunchbase.com/organization/the-floor,"Banking, FinTech, Information Technology","Tel Aviv, Tel Aviv, Israel",The Floor is a technology company building a platform of next generation technologies that are shaping the bank of the future.,"22,094",,$1M to $10M,Active,2015-01-01,year,,,,,For Profit,https://thefloorhub.com/,https://twitter.com/TheFloorHubTLV,https://www.facebook.com/The-Floor-955685591176599/,https://www.linkedin.com/company/the-floor,info@thefloorhub.com,+972 77-998-1600,,,The Floor collaborates closely with its global tier-1 banking partners to identify key business challenges that the industry is facing today. We build innovative solutions that simplify banking and strengthen the backbone of its digital front.,,,,,,,,,,,,,,"Financial Services, Information Technology, Lending and Investments",3,"Avi Cohen, Gil Devora, Moises Cohen",11-50,2,,2018-08-17,5000000,USD,5000000,Corporate Round,5000000,USD,5000000,Corporate Round,7000000,USD,7000000,7000000,USD,7000000,"Fosun International, Fosun Hani, Pando Group",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"22,983",13,,,8,,,,,,,,
Zeek,https://www.crunchbase.com/organization/zeek,"E-Commerce, FinTech, Mobile, Mobile Payments, Payments, Retail Technology","Tel Aviv, Tel Aviv, Israel",Zeek is an online marketplace that enables its users to sell unwanted vouchers in exchange for cash and purchase discounted gift cards.,"22,151",,$1M to $10M,Active,2013-07-07,day,,,,,For Profit,http://www.zeek.me,https://twitter.com/zeekmarketplace,https://www.facebook.com/Zeek.UK/,https://www.linkedin.com/company/zeek,support@zeek.me,+9720747049499,19,,"Zeek is a mobile app and web-based platform that allows users to sell their unwanted vouchers for cash and buy gift cards to leading UK brands at a discount. Zeek is on a mission to help rescuing $100B of store credit lost every year by providing a safe, easy to use and cost effective service. Since launching in the UK at the beginning of 2015, they have rescued hundreds of thousands of pounds for users that would otherwise have been wasted.",,,,,,,,,,,,,,"Commerce and Shopping, Financial Services, Hardware, Mobile, Payments, Software",4,"Daniel Zelkind, Itay Erel, Uri Levine, Ziv Isaiah",11-50,4,Early Stage Venture,2017-05-01,,,,Convertible Note,9500000,USD,9500000,Series B,12500000,USD,12500000,12500000,USD,12500000,"FJ Labs, iAngels, Target Global, Qualcomm, Blumberg Capital",,13,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"23,041",7,1,,50,1,6,Computing; Calculating,Scientific and electric apparatus and instruments,,,,
Stops.com,https://www.crunchbase.com/organization/stops-com,"3D Technology, Advertising, Apps, Content, EdTech, Information Technology, Real Estate, Search Engine, Smart Cities, Smart Home","Tel Aviv, Tel Aviv, Israel",Stops helps people and businesses turn their addresses into 'smart locations.',"22,303",,,Active,2016-08-22,day,,,,,For Profit,https://stops.com,https://twitter.com/stopscom,https://www.facebook.com/stopscom/,https://www.linkedin.com/company/stopscom/,invest@stops.com,,,,"Stops helps people and businesses turn their addresses into smart locations. In essence, Stops is a new form of the White & Yellow Pages, but one that's built in 3D for Augmented Reality. Stops solves numerous problems for the consumer, from securely sharing locations to simply getting to the closest thing or product nearest them (i.e. the nearest Coke). Stops provides an entire tool suite of geospatial tools that that helps people and businesses create geospatial content and products for their customers and location visitors, further allowing 'contactless payment and entry' solutions for the location. Stops is trademarked (3 classes) and patented for AR. The company has pilot partnerships and use cases for Real Estate, Travel, Education, Advertisers, Drones & Product Distributors.",,,,,,,,,,,,,,"Advertising, Apps, Consumer Electronics, Education, Hardware, Information Technology, Internet Services, Media and Entertainment, Real Estate, Sales and Marketing, Software",1,Eitan Chamberlin,1-10,3,Seed,2021-02-01,,,,Seed,,,,Seed,1000000,USD,1000000,1000000,USD,1000000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"23,197",75,,,,0,0,,Education; entertainment,,,,
DAGsHub,https://www.crunchbase.com/organization/dagshub,"Artificial Intelligence, Information Technology, Machine Learning","Tel Aviv, Tel Aviv, Israel",DAGsHub is a platform for data science collaboration,"22,308",,$1M to $10M,Active,2019-01-01,day,,,,,For Profit,https://dagshub.com,https://twitter.com/TheRealDAGsHub,https://www.facebook.com/DAGsHub/,https://www.linkedin.com/company/dagshub/,contact@dagshub.com,,,,DAGsHub is a platform for data version control and collaboration for data scientists and machine learning engineers.,,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Information Technology, Science and Engineering, Software",2,"Dean Pleban, Guy Smoilovsky",1-10,1,Seed,2020-04-21,3000000,USD,3000000,Seed,3000000,USD,3000000,Seed,3000000,USD,3000000,3000000,USD,3000000,StageOne Ventures,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"23,202",27,,,23,,,,,,,,
SafeDK,https://www.crunchbase.com/organization/safedk,"Marketplace, Mobile, Real Time, Security","Herzliya, Tel Aviv, Israel",SafeDK is an SDK management and marketplace for enterprises and mobile developers.,"22,325",,Less than $1M,Active,2014-09-01,day,2019-07-09,day,,,For Profit,http://safedk.com,https://www.twitter.com/getsafedk,https://www.facebook.com/safedk,https://www.linkedin.com/company/4863891?trk=tyah&trkInfo=clickedVertical%3Acompany%2Cidx%3A1-1-1%2CtarId%3A1433320613558%2Ctas%3Asafedk,contact@safedk.com,+972 52-282-9573,8,,"SafeDK is an SDK management and marketplace for enterprises and mobile developers. It offers an infrastructure solution, which improves mobile apps’ security, stability, and QoS by monitoring and controlling 3rd party tools integrated in the apps. The company is based in Herzliya, Israel.",,,,,,,,,,,,,,"Commerce and Shopping, Mobile, Other, Privacy and Security",2,"Orly Shoavi, Ronnie Sternberg",1-10,2,M&A,2016-11-22,3500000,USD,3500000,Series A,3500000,USD,3500000,Series A,5750000,USD,5750000,5750000,USD,5750000,"StageOne Ventures, Samsung NEXT, Kaedan Capital, Marius Nacht, Leon Waisbein",1,5,,Was Acquired,SafeDK acquired by AppLovin,https://www.crunchbase.com/acquisition/applovin-acquires-safedk--aadff8e2,AppLovin,https://www.crunchbase.com/organization/applovin,2019-07-09,day,,,,Acquisition,,Private,,,,,,,,,,,,,,3,"23,219",17,,,31,6,1,Computing; Calculating,Scientific and electric apparatus and instruments,,,,
Bambi Dyanamic,https://www.crunchbase.com/organization/bambi-dyanamic,"Autonomous Vehicles, Big Data, Car Sharing, FinTech, Information Services, Insurance, InsurTech, Property Insurance, Ride Sharing, Sharing Economy","Tel Aviv, Tel Aviv, Israel",Dynamic Insurance Platform for Mobility and On-Demand and Usage Based Insurance,"22,365",,,Active,2017-06-06,day,,,,,For Profit,https://www.bambidynamic.com/,,https://www.facebook.com/Bambidynamic/?ref=bookmarks,https://www.linkedin.com/company/bambi-dynamic/,info@bambidynamic.com,,7,,"Bambi's data driven white label cloud platform enables insurance companies, mobility service providers, OEM's and their ecosystem to offer their consumers dynamic, friendly and quickly implemented vehicle insurance products with a new approach for product offering and customer engagement. Fitted to the fast-changing mobility and transportation landscape, the platform provides assembling and operating personalized insurance products for private and commercial vehicles, new mobility models like MaaS, ride-hailing services, car-sharing, e-scooters, delivery and other future models. Being in the intersection of the new mobility/insurance ecosystem, with data & connectivity, and with flexible product design, we enable to create new appealing digital insurance products that could not be created before. Working in B2B2C and B2B models, we characterize the insurance products with our partners, setup the platform, integrate it with the IT systems and with the relevant data points. With omni-channel capabilities and cross platform applications (web, mobile apps), we offer a full suit including underwriting, pricing, policy admin, operations, initiation of claim processes and more. Our personalized insurance products are amongst others characterized with On-Demand and UBI solutions for motor and none-motor insurance products in the P&C insurance business lines.",,,,,,,,,,,,,,"Data and Analytics, Financial Services, Information Technology, Other, Transportation",2,"Moshe Pinto, Zion Madmon",11-50,1,Early Stage Venture,2020-08-13,6000000,USD,6000000,Series A,6000000,USD,6000000,Series A,6000000,USD,6000000,6000000,USD,6000000,"Phoenix Insurance Company, MS&AD Ventures",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"23,262",36,,,,,,,,,,,
Orasis Pharmaceuticals,https://www.crunchbase.com/organization/orasis-pharmaceuticals,"Clinical Trials, Health Care, Medical, Pharmaceutical","Herzliya, Tel Aviv, Israel",Orasis Pharmaceuticals develops a corrective eye drop to treat presbyopia as an alternative to reading glasses.,"22,473",,$1M to $10M,Active,2015-01-01,year,,,,,For Profit,https://www.orasis-pharma.com/,,https://www.facebook.com/orasispharmaceuticals/,https://www.linkedin.com/company/orasis-pharmaceuticals/,info@orasis-pharma.com,+972-9-8877745 ,4,,"Orasis Pharmaceuticals develops a corrective eye drop to treat presbyopia. The company's product, CSF-1, is an eye drop that improves the quality of life for people with presbyopia by alleviating the burden of reading glasses. By repurposing existing and well-studied molecules, CSF-1 is designed to be effective and also safe, comfortable, and easy-to-use.",,,,,,,,,,,,,,Health Care,,,1-10,3,Late Stage Venture,2020-09-10,30000000,USD,30000000,Series C,30000000,USD,30000000,Series C,43000000,USD,43000000,43000000,USD,43000000,"Sequoia Capital, Maverick Ventures, LifeSci Venture Partners, Visionary Venture Fund, Sequoia Capital Israel",3,7,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"23,374",26,,,,4,2,Medical Or Veterinary Science; Hygiene,"Pharmaceutical, veterinary and sanitary products",,,,
Hyfit,https://www.crunchbase.com/organization/hyfit,"Fitness, Health Care, Internet of Things, Sports, Wellness","Tel Aviv, Tel Aviv, Israel",Hyfit is a company that develops and markets smart workout gear devices integrated with AI software platform into a personalised data.,"22,607",,Less than $1M,Active,2016-01-01,year,,,,,For Profit,http://hyfitgear.com,https://twitter.com/hyfitltd,https://www.facebook.com/pg/HyfitHealth/,https://www.linkedin.com/company/hyfit,hello@hyfitgear.com, +972 50-650-8573,3,,"Hyfit creates workout gear that harnesses the power of A.I. to train you based on your own performance and results. From product design to development to marketing, Hyfit builds its solutions from the ground up to address the way people need to exercise today, emphasizing three key factors: Personalized No two people are the same. Your workout needs to adapt to your unique needs to help you achieve best results.. Measurable You can’t improve what you can’t quantify. Hyfit empowers its users to improve their workout performance by tracking a wide variety of data points in real time and offering  A.I. coaching based on each user’s results. Created in 2016 by childhood friends Guy Bar, Dan Strik and Elad Elkalai, Hyfit Was designed to design, develop and market smart workout gear devices integrated with AI software platforms into a personalised data ecosystem.",,,,,,,,,,,,,,"Health Care, Internet Services, Sports",4,"Ali Erciyas, Dan Strik, Elad Elkalai, Guy Bar",11-50,2,Seed,2019-08-01,1200000,USD,1200000,Seed,1200000,USD,1200000,Seed,3100000,USD,3100000,3100000,USD,3100000,"PipelBiz.com, Private Investor -",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"23,511",15,,,,1,1,Sports; Games; Amusements,Games; toys; sports equipment,,,,
