Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Contact Email,Phone Number,Number of Articles,Hub Tags,Full Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price Currency (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Number of Events,CB Rank (Organization),BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),School Method
Lana,https://www.crunchbase.com/organization/lana-52aa,"Finance, Financial Services, FinTech, Internet, Marketplace, Payments","Madrid, Madrid, Spain",Lana is a technology platform for Gig Economy workers that operates as a financial marketplace in LATAM,"50,410",European Union (EU),,Active,2019-01-01,year,,,,,For Profit,https://lana.xyz/,https://twitter.com/lanahub,,https://www.linkedin.com/company/pagaconlana/,,,1,,"Lana is a technology company that through its App connects people in LATAM (México, Chile and Perú) that have been traditionally excluded or underserved by incumbent banks with payments and other financial services more adapted to their needs.",,,,,,,,,,,,,,"Commerce and Shopping, Financial Services, Internet Services, Payments",8,"Alvaro Jara Chavarría, Carla Cardoso, Juan Camilo Pineda, Juan De Antonio, Mark Villacampa, Pablo Muniz, René Galindo, Sam Lown",11-50,2,Early Stage Venture,2020-08-20,12480028,USD,12480028,Series A,12480028,USD,12480028,Series A,12480028,USD,12480028,12480028,USD,12480028,"Cabify, Cathay Innovation, Base10 Partners, Kortschak Investments, L.P.",1,4,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"52,266",54,,,11,0,1,,Scientific and electric apparatus and instruments,,,,
Linknovate,https://www.crunchbase.com/organization/linknovate,"Artificial Intelligence, Business Intelligence, Data Mining, Information Technology, Machine Learning, Market Research, SaaS","Santiago De Compostela, Galicia, Spain",SaaS. Linknovate brings AI to corporate innovation: save time and detect more market opportunities with advanced data mining & ML.,"50,436",European Union (EU),Less than $1M,Active,2012-05-14,day,,,,,For Profit,https://www.linknovate.com/,https://www.twitter.com/linknovate,https://www.facebook.com/Linknovate/,https://www.linkedin.com/company/linknovate,info@linknovate.com,,,,<< Linknovate provides a very efficient service to find experts and technologies worldwide; we are highly impressed by their quality! It could be a big step in the Open Innovation process and emerging markets intelligence >>,,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Design, Information Technology, Science and Engineering, Software",1,Manuel Noya Mariño,11-50,9,,2018-11-01,,,,Grant,,,,,,,,905000,EUR,1023202,"StartX (Stanford-StartX Fund), European Commission, EASME - EU Executive Agency for SMEs, FIWARE, Microsoft Accelerator Berlin",2,6,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,1,"52,293",33,1,,30,0,1,,Scientific and electric apparatus and instruments,,,,
Wide Eyes Technologies,https://www.crunchbase.com/organization/wide-eyes-technologies,"Artificial Intelligence, Fashion, Image Recognition, Retail","Barcelona, Catalonia, Spain",Wide Eyes delivers specific visual search technology that can recognize automatically any kind of fashion article from an image.,"50,673",European Union (EU),Less than $1M,Active,2013-01-01,year,,,,,For Profit,http://www.wide-eyes.it,http://twitter.com/WideEyesTech,https://www.facebook.com/wideeyestechnologies,http://www.linkedin.com/company/wide-eyes-technologies,info@wide-eyes.it,,2,,"Artificial Intelligence company focused on delivering specific value for the fashion industry. They develop deep learning technology and Artificial intelligence in order to provide smooth experiences to their customers'​ users and generate value for them. With the use of their technology they have seen increases on more than 40% on conversion rates and 30% on the average order value, and 37% more engagement in their customers generated by their service.",,,,,,,,,,,,,,"Artificial Intelligence, Clothing and Apparel, Commerce and Shopping, Data and Analytics, Design, Science and Engineering, Software",4,"Long Long Yu, Luis Manent, Miguel Pousa, Rodolfo Guichon",11-50,3,Seed,2018-06-01,,,,Seed,,,,Seed,300000,USD,300000,300000,USD,300000,"All Iron Ventures, K Fund, Desafía",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,5,"52,535",20,,,17,0,1,,Scientific and electric apparatus and instruments,,,,
Emérita Legal,https://www.crunchbase.com/organization/emérita-legal,"Analytics, Artificial Intelligence, Big Data, Data Mining, Information Technology, Legal, Legal Tech, Software","Santiago De Compostela, Galicia, Spain",Emérita Legal combines judicial BigData with artificial intelligence to provide a key advantage to lawyers and users of legal services.,"50,703",European Union (EU),,Active,2017-03-10,day,,,,,For Profit,https://www.emerita.legal/,https://twitter.com/emeritalegal,https://www.facebook.com/emeritalegal/,https://www.linkedin.com/company/emeritalegal/,info@emerita.legal,+34 604 00 38 60,1,,"Emérita Legal combines judicial BigData with artificial intelligence to provide a key advantage to lawyers and users of legal services. Through its advanced Judicial Analytics tool, it extracts data not available so far on lawyers, judges, parties and the areas of law itself, from the analysis of millions of judicial decisions. With the help of Emerita Legal, professionals and users can, for the first time, make their legal decisions based on objective data, not opinions. The company was founded in 2017 and is headquartered in Santiago de Compostela.",,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Information Technology, Professional Services, Science and Engineering, Software",2,"Antonio Padín, Yéssica Vázquez Sámpayo",1-10,2,Seed,2020-05-05,261122,EUR,283026,Seed,261122,EUR,283026,Seed,521122,EUR,575781,521122,EUR,575781,"Startupxplore, Archipelago Next, Socios Q Venture Capital, Felix Lopez Capel, Telmo Pérez Luaces",,8,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,1,"52,566",19,,,,,,,,,,,
Alerion,https://www.crunchbase.com/organization/alerion-technologies,"Artificial Intelligence, Computer Vision, Drones, Machine Learning, Navigation, Robotics","Donostia-san Sebastián, Pais Vasco, Spain",Alerion develops intelligent drones for fully autonomous and automated real-time infrastructure inspections.,"50,723",European Union (EU),$1M to $10M,Active,2014-01-01,year,,,,,For Profit,https://www.aleriontec.com,,,https://www.linkedin.com/company/aleriontec/,info@aleriontec.com,+34 943 55 66 84,,,"Alerion offers automated intelligent drone solutions for infrastructure maintenance tasks, focusing on the wind turbine inspections and similar challenging environments. The company has patented a sophisticated laser navigation and tracking technology, allowing drones to intelligently navigate relative to complex shape structures, track them with high degree of accuracy,  and analyse sensor data in real-time, ensuring high quality data in every mission.  ",,,,,,,,,,,,,,"Artificial Intelligence, Consumer Electronics, Consumer Goods, Data and Analytics, Hardware, Navigation and Mapping, Science and Engineering, Software",1,Oier Peñagaricano Muñoa,11-50,3,,2019-11-30,1200000,EUR,1322178,Venture - Series Unknown,1200000,EUR,1322178,Venture - Series Unknown,1200000,EUR,1322178,1973185,EUR,2165615,"EASME - EU Executive Agency for SMEs, EASO, Orza Investments",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"52,588",8,,,,1,3,Controlling,Vehicles,,,,
Inbentus,https://www.crunchbase.com/organization/inbentus,Medical Device,"Murcia, Murcia, Spain",Democratizing medical technology,"50,767",European Union (EU),,Active,2020-01-01,year,,,,,For Profit,https://inbentus.com/,,https://www.facebook.com/Inbentus-106378874747804/,https://www.linkedin.com/company/inbentus/about/,info@inbentus.com,,1,,,,,,,,,,,,,,,,Health Care,1,Rafael Valverde,1-10,1,,2020-12-16,500000,EUR,609809,Equity Crowdfunding,500000,EUR,609809,Equity Crowdfunding,500000,EUR,609809,500000,EUR,609809,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"52,639",29,,,,,,,,,,,
Giants Gaming,https://www.crunchbase.com/organization/giants-gaming,"Computer, PC Games","Málaga, Andalucia, Spain",Giants Gaming is a premier esports organization.,"50,808",European Union (EU),$1M to $10M,Active,2008-01-01,year,,,,,For Profit,https://www.giantsgaming.pro/,,,,hello@giantsgaming.pro,,,,Giants Gaming is a Malaga-based premier esports organization.,,,,,,,,,,,,,,"Consumer Electronics, Gaming, Hardware",,,11-50,1,,2020-05-21,3000000,EUR,3284877,Venture - Series Unknown,3000000,EUR,3284877,Venture - Series Unknown,3000000,EUR,3284877,3000000,EUR,3284877,Jose Antonio Sanchez Cozar,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"52,683",57,,,,,,,,,,,
Bodeboca,https://www.crunchbase.com/organization/bodeboca,"E-Commerce, Retail, Wine And Spirits","Madrid, Madrid, Spain",Bodeboca is a Spain-based company that operates wine retail stores and e-commerce sites.,"50,953",European Union (EU),$1M to $10M,Active,2010-01-01,year,2019-07-08,day,,,For Profit,http://www.bodeboca.com/,http://twitter.com/bodeboca,http://www.facebook.com/ClubBodeboca,https://www.linkedin.com/company/bodeboca,,34 911 261 869,,,"Bodeboca is a Spain-based company that operates wine retail stores and e-commerce sites. The company was founded in 2008 and is based in Madrid, Spain.",,,,,,,,,,,,,,"Commerce and Shopping, Food and Beverage",1,Nathanael Berbessou,11-50,3,M&A,2017-02-12,716000,EUR,760327,Series C,716000,EUR,760327,Series C,1741000,EUR,2137901,1741000,EUR,2137901,"Mola.com, Faraday Venture Partners, Daruan VC",,3,,Was Acquired,Bodeboca acquired by Pernod Ricard,https://www.crunchbase.com/acquisition/pernod-ricard-acquires-bodeboca--fa124864,Pernod Ricard,https://www.crunchbase.com/organization/pernod-ricard,2019-07-08,day,,,,Acquisition,,Private,,,,,,,,,,,,,,,"52,835",48,,,22,0,1,,Alcoholic beverages,,,,
Dessire,https://www.crunchbase.com/organization/dessire,Manufacturing,"Barcelona, Catalonia, Spain",We design and develop bling products. Mainly we are specialized on making accesories manufactured with High Quality Zirconia Crystals,"50,993",European Union (EU),,Active,2021-01-01,year,,,,,For Profit,https://dessirecase.com/,,,https://www.linkedin.com/company/dessire,sales@dessirecase.com,,,,,,,,,,,,,,,,,,Manufacturing,2,"m m, Marcos Julian",1-10,3,Seed,2021-01-02,3500,EUR,4247,Pre-Seed,3500,EUR,4247,Pre-Seed,6500,EUR,7893,6500,EUR,7893,Marcos Julian,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"52,876",4,,,,,,,,,,,
uSpeak,https://www.crunchbase.com/organization/uspeak,"EdTech, Education, Internet, Language Learning","Madrid, Madrid, Spain","uSpeak, a technology company, offers a game-driven and an adaptive language learning system in English and Spanish for iOS devices.","51,036",European Union (EU),,Active,2009-06-06,day,,,,,For Profit,http://www.uspeaklanguages.com,http://twitter.com/uspeaklanguages,http://www.facebook.com/uSpeak,,,,1,,"uSpeak is an organisation dedicated to the creation of a new language learning methodology and system. The company focuses on the development of web and Mobile applications for multiple platforms. uSpeak is positioning itself to be one of the main catalysts in this new education revolution, teaching through play and taking people through a process of discovering the complex and fascinating nature of that which gives sense to everything: language. uSpeak’s System has been specially designed to encourage the learner to think in the new language and to build an intuitive understanding of its nature. This contrasts many mainstream methods that work on the basis of memorisation and translation. Within the uSpeak App, the interaction with the new language comes about through a series of games designed to ensure an immersive, consistent, entertaining and sustainable learning process. The key is in the way that uSpeak organises and presents the content to its users. Thanks to its selection and presentation algorithm, each uSpeak user will be provided with a unique and unreplicable experience that adapts to the learner’s evolution over time. uSpeak is convinced that language learning must be the product of a gratifying and natural process, which awakes the learner’s motivation and strengthens the natural predisposition to learn through exploration and discovery.",,,,,,,,,,,,,,"Education, Internet Services, Software",1,Andres Burdett,1-10,4,Seed,2012-12-23,500000,EUR,658929,Angel,500000,EUR,658929,Angel,530000,EUR,699164,530000,EUR,699164,Startupbootcamp,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"52,922",20,2,,9,0,2,,Scientific and electric apparatus and instruments,,,,
Trioteca,https://www.crunchbase.com/organization/trioteca,"Finance, Financial Services, FinTech","Barcelona, Catalonia, Spain",Trioteca is the digital advisor that helps you to get your best mortgage in Spain,"51,048",European Union (EU),$10M to $50M,Active,2018-01-01,year,,,,,For Profit,https://trioteca.com/,https://twitter.com/trioteca,https://www.facebook.com/Trioteca,https://www.linkedin.com/company/18505986,hola@trioteca.com,+34 931 72 78 32,,,"Trioteca is the digital advisor that helps you to get your best mortgage: we explain what is going to happen, we manage the relationship with the banks for you and we help you to make the decision. We are an independent service that works with all the banks in the Spanish market; thanks to our algorithm and our users we analyze the offer of mortgages that have been signed near you, to be able to advise you in a transparent and impartial way. Totally free for you.",,,,,,,,,,,,,,Financial Services,1,Ricard Garriga,11-50,2,Seed,2019-09-19,1000000,EUR,1104526,Seed,1000000,EUR,1104526,Seed,1000000,EUR,1104526,1000000,EUR,1104526,Lanai Partners,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"52,935",34,,,12,,,,,145550,USD,145550,
Duelit,https://www.crunchbase.com/organization/duelit,"Casual Games, Gaming, Online Games, Video Games","Pozuelo De Alarcón, Madrid, Spain",Duelit is a social mobile gaming company that allows users to win money while playing games on the Duelit mobile application.,"51,104",European Union (EU),Less than $1M,Active,2015-07-17,day,,,,,For Profit,https://www.duelit.com,http://twitter.com/duelit_official,https://www.facebook.com/duelitofficial,https://www.linkedin.com/company/24801209/,contact@duelit.com,,,,"The Duelit app allows users to practice any game from the wide selection of easy, fun and well-known games, challenge friends or participate in tournaments to win one of the grand cash prizes.  Duelit aims to fill in the ""mobile moments"", which are the small (usually 1 minute) time slots in our day that we look at our phones and not do anything as 1 minute is too small to play normal games or read an article.  With the Duelit app (both on iPhone and Android), users use these mobile moments to have fun, and earn money.",,,,,,,,,,,,,,Gaming,2,"A C, John Paul Milciunas",11-50,3,Seed,2017-05-01,200000,USD,200000,Seed,200000,USD,200000,Seed,800000,USD,800000,800000,USD,800000,"Rokk3r, Ballotta B.V., Harmish B.V., Davidan Investments LLC",,4,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"52,991",40,,,19,,,,,,,,
Nanusens,https://www.crunchbase.com/organization/nanusens,"Information Technology, Nanotechnology, Technical Support","Montornés Del Vallés, Catalonia, Spain",Nanusens is a nanodevices company.,"51,112",European Union (EU),$1M to $10M,Active,2014-01-01,year,,,,,For Profit,http://www.nanusens.com/,,,https://www.linkedin.com/company/nanusens,info@nanusens.com,+34 935 824 466,1,,"Nanusens is a Cerdanyola del Valles, Spain-based nanodevices company.",,,,,,,,,,,,,,"Information Technology, Other, Science and Engineering",3,"Daniel Fernandez, Josep Montanyà, Marc Llamas",1-10,4,,2019-09-20,199780,GBP,249172,Equity Crowdfunding,199780,GBP,249172,Equity Crowdfunding,3694109,USD,3694109,3694109,USD,3694109,"Crowdcube, Inveready, Caixa Capital Risc",,3,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,3,"53,001",46,,,,,,,,,,,
VEnvirotech Biotechnology,https://www.crunchbase.com/organization/venvirotech-biotechnology,"Agriculture, Biotechnology, Food and Beverage","Barcelona, Catalonia, Spain",We transform organic waste into bioplastics. Let your waste be our value.,"51,319",European Union (EU),,Active,2016-01-01,year,,,,,For Profit,https://www.venvirotech.com/,https://twitter.com/VEnvirotech,,https://www.linkedin.com/company/venvirotech-biotechnology/,,,2,,"VEnvirotech is a biotechnology start up that produces bioplastics, biodegradable in the environment and compatible with human body. We do it following three basic principles: 1. We use bacteria for producing bioplastics 2. We transform bacteria's bioplastic into sustainable packaging 3. We feed bacteria with organic waste",,,,,,,,,,,,,,"Agriculture and Farming, Biotechnology, Food and Beverage, Science and Engineering",,,1-10,1,,2019-10-13,2000000,EUR,2205635,Venture - Series Unknown,2000000,EUR,2205635,Venture - Series Unknown,2000000,EUR,2205635,2000000,EUR,2205635,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"53,214",23,,,,,,,,,,,
WeFish - Fishing Diary and Forecast,https://www.crunchbase.com/organization/wefish-fishing-diary-and-forecast,"Big Data, Gamification, Machine Learning, Software, Sports","Barcelona, Catalonia, Spain",Mobile App for recreational anglers,"51,324",European Union (EU),,Active,2017-11-09,day,,,,,For Profit,https://wefish.app/en/,,https://www.facebook.com/WeFish.DiarioPesca/,https://www.linkedin.com/company/wefish-diario-de-pesca/,info@wefish.app,,1,,"WeFish – Fishing Diary and Forecast is a young startup founded in Spain at November 2017 who is trying to be a game changer on the recreational fishing sector with its new mobile application. WeFish is a mobile application that serves Anglers to maximize their chances to get great catches. How does it work? Easy, it is a CONFIDENTIAL fishing diary where its users can register their catches with all their relevant information and analyze them with Machine Learning algorithms, plan their fishing trips thanks to WeFish’s weather forecast, buy new equipment within its Marketplace and everything under a gamification process.",,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Gaming, Software, Sports",,,11-50,2,Seed,2020-04-13,250000,EUR,273002,Seed,250000,EUR,273002,Seed,250000,EUR,273002,250000,EUR,273002,"TheVentureCity Product-Led Growth Program, Desafía",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"53,219",18,,,,,,,,,,,
Waynabox,https://www.crunchbase.com/organization/waynabox,"Adventure Travel, Leisure, Travel","Valencia, Comunidad Valenciana, Spain","Waynabox provides travel services, surprise, excitement, adventure. ","51,335",European Union (EU),$1M to $10M,Active,2013-01-01,year,,,,,For Profit,https://waynabox.com/es,https://twitter.com/waynabox,https://www.facebook.com/waynabox,https://www.linkedin.com/company/wayna-aero/,hola@waynabox.com,+34 933 930 135,,,"Waynabox is an explorer brand who enjoys breaking the law with some fun. We organize surprising, exciting and unexpected trips for travelers with an adventurouWaynabox is an explorer brand who enjoys breaking the law with some fun. We organize surprising, exciting and unexpected trips for travelers with an adventurous spirit to a... surprise destination! which you will only discover two days before your departure. Would you dare to? s spirit to a... surprise destination! which you will only discover two days before your departure. Would you dare to? ",,,,,,,,,,,,,,"Community and Lifestyle, Travel and Tourism",,,11-50,2,Early Stage Venture,2016-06-27,1200000,EUR,1322086,Series B,1200000,EUR,1322086,Series B,1450000,EUR,1595258,1450000,EUR,1595258,"JME Ventures, Bankinter, Nekko Capital, Big Ban angels, Media Digital Ventures",1,6,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"53,230",55,,,26,,,,,11500,USD,11500,
Guesser,https://www.crunchbase.com/organization/guesser,"Internet, Politics, Prediction Markets","Madrid, Madrid, Spain",Guesser is a provider of political data for political markets.,"51,380",European Union (EU),,Active,2018-11-29,day,,,,,For Profit,https://guesser.com,https://twitter.com/guesser,,https://www.linkedin.com/company/guesser,team@guesser.com,,,,"Guesser is a provider of political data for political markets. It aims to connect people to the world’s largest political markets so that they can make the best investment in their outcomes. It envisions a future where political markets and their outcomes are as large and liquid as other popular assets like stocks, bonds, or cryptocurrencies, providing value for anyone looking to trade risks or profit off the political landscape.",,,,,,,,,,,,,,"Financial Services, Government and Military, Internet Services",2,"Carlos Gonzalez Juarez, Jose Garay",1-10,1,Seed,2019-04-10,1100000,USD,1100000,Seed,1100000,USD,1100000,Seed,1100000,USD,1100000,1100000,USD,1100000,"Compound, Version One Ventures, Boost VC",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"53,277",43,,,,,,,,,,,
Regemat 3D,https://www.crunchbase.com/organization/regemat-3d,"3D Printing, Biotechnology, Manufacturing","Armilla, Andalucia, Spain","REGEMAT3D, a biotech company pioneer in the use of 3D printing for regenerative therapies.","51,428",European Union (EU),Less than $1M,Active,2015-01-01,year,,,,,For Profit,http://www.regemat3d.com/,https://twitter.com/regemat3D,https://www.facebook.com/regemat3d/,https://www.linkedin.com/company/9410377/,info@regemat3d.com,+34 958 637 124,,,"REGEMAT 3D is a biotech company focused on regenerative medicine and pioneer in a new and promising area called bioprinting, that uses 3D printing technologies for regenerative therapies. REGEMAT3D is a bioprinting modular system that integrates the latest advances in 3D printing and regenerative therapies to offer adapted solutions to fulfil research's needs. A tested and validated systems, it is adaptable to different types of tissues, to research the biggest unsolved biotechnology problems and to battle different kinds of pathologies, such as; Cardiovascular Disease (CVD), Peripheral Vascular Disease (PVD), Non-healing wounds, Spinal cord injury, Alzheimer´s Disease (AD), Parkinson´s Disease (PD), Musculoskeletal Disorders (MSDs), Autoimmune Disorders, Stroke, Diabetes, and Ocular Disease.",,,,,,,,,,,,,,"Biotechnology, Manufacturing, Science and Engineering",,,11-50,1,,2020-09-01,402480,GBP,539318,Equity Crowdfunding,402480,GBP,539318,Equity Crowdfunding,402480,GBP,539318,402480,GBP,539318,Crowdcube,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,1,"53,327",6,,,,,,,,,,,
Proptech,https://www.crunchbase.com/organization/proptech,Real Estate,"Madrid, Madrid, Spain",Proptech.es is the first platform in Spain for the PropTech sector or StartUps with a real estate component.,"51,456",European Union (EU),,Active,2017-01-01,month,,,,,For Profit,http://proptech.es,https://twitter.com/proptech_es,https://www.facebook.com/pg/proptechES,,info@proptech.es,,121,,Proptech.es is the first platform in Spain for the PropTech sector or StartUps with a real estate component. It was born with the vocation to make known the different trends of the PropTech sector and to become a reference in the consolidation of the industry.,,,,,,,,,,,,,,Real Estate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"53,356",31,,,,,,,,,,,
Lince Works,https://www.crunchbase.com/organization/lince-works,"Gaming, Online Games","Barcelona, Catalonia, Spain","Lince Works is a independent game studio based in Barcelona, Spain.","51,480",European Union (EU),$1M to $10M,Active,2014-01-01,year,,,,,For Profit,http://www.linceworks.com,https://twitter.com/LinceWorks,https://www.facebook.com/linceworks/,https://www.linkedin.com/company/lince-works,contact@linceworks.com,,,,"Lince Works is a independent game studio based in Barcelona, Spain.",,,,,,,,,,,,,,Gaming,3,"David León, Eduard Soler, Álvaro Muñoz",1-10,1,,2020-03-12,3400000,USD,3400000,Venture - Series Unknown,3400000,USD,3400000,Venture - Series Unknown,3400000,USD,3400000,3400000,USD,3400000,Game Seer Venture Partners,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"53,380",32,,,,0,2,,Scientific and electric apparatus and instruments,,,,
Vytrus Biotech,https://www.crunchbase.com/organization/phyture-biotech,"Biotechnology, Medical","Barcelona, Catalonia, Spain",Vytrus Biotech was born as a spin-off company of the Faculty of Pharmacy at the University of Barcelona,"51,646",European Union (EU),$1M to $10M,Active,2009-01-01,year,,,,,For Profit,http://www.vytrus.com/,https://twitter.com/VytrusHair,https://www.facebook.com/VytrusHair/,https://www.linkedin.com/company/vytrus-biotech,info@vytrus.com,+34931278106,2,,"Phyture Biotech was born as a spin-off company of the Faculty of Pharmacy at the Univerisity of Barcelona (Universitat de Barcelona), created by scientists from the research group Plant Biotechnology: Production of Phytomedicines (2009 SGR 1217). Phyture Biotech builds on the knowledge developed by this research group during more than 30 years, creating commercial products and solutions. Belonging to the Plant Biotechnology sector, Phyture Biotech is specialised in the production of high value active ingredients and recombinant proteins, for its use in the cosmetics and pharmaceutical sectors. Phyture has since renamed to Vytrus Biotech in 2016.",,,,,,,,,,,,,,"Biotechnology, Health Care, Science and Engineering",2,"Albert Jané Font, Òscar Expósito Tarrés",11-50,3,Early Stage Venture,2019-11-16,1203500,EUR,1330023,Series A,1203500,EUR,1330023,Series A,3203500,EUR,3656510,3203500,EUR,3656510,"ENISA, Capital Cell, Institut Català de Finances (ICF), SociosInversores.com",1,4,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"53,553",9,,,11,3,0,Medical Or Veterinary Science; Hygiene,,96748,USD,96748,
Meller,https://www.crunchbase.com/organization/meller,"E-Commerce, Fashion, Social Media Marketing","Barcelona, Catalonia, Spain",MELLER is a digital native brand that sells unique watches and sunglasses in over 25 countries.,"51,650",European Union (EU),Less than $1M,Active,2014-05-20,day,,,,,For Profit,https://mellerbrand.com/,https://twitter.com/mellerbrand,https://www.facebook.com/meller,https://www.linkedin.com/company/mellerbrand/,info@mellerbrand.com,,12,,"MELLER is a digital native brand selling more than 500, 000 unique watches and sunglasses in over 25 countries. It is composed of a young and talented team passionate about design, fashion, internet, and new technologies. It has an office in Barcelona with 100 selected stores and an online portal, mellerbrand.com MELLER aims to break away from traditional forms with a new line of minimalist and timeless watches and trendy sunglasses. Both watches and sunglasses are based on a modernistic design enhanced with a certain exotic MELLER appearance. The result is an explosion of colours which communicates a certain way of being and a lifestyle.",,,,,,,,,,,,,,"Clothing and Apparel, Commerce and Shopping, Design, Sales and Marketing",3,"Borja Nadal Herrero, Marco Grandi, Sergi Benet",11-50,3,Seed,2017-11-01,250000,EUR,290713,Pre-Seed,250000,EUR,290713,Pre-Seed,292000,EUR,340451,292000,EUR,340451,"Sitka Capital, Conector Startup Accelerator",2,2,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"53,557",63,,,23,,,,,,USD,,
Hiperbaric,https://www.crunchbase.com/organization/hiperbaric,"Food Processing, Machinery Manufacturing, Manufacturing","Burgos, Castilla y Leon, Spain",Hiperbaric is a manufacturer of High Pressure Processing (HPP) equipment for the food industry.,"51,656",European Union (EU),,Active,2000-01-01,year,2018-04-09,day,,,For Profit,https://www.hiperbaric.com,https://twitter.com/HiperbaricHPP,https://www.facebook.com/HiperbaricHPP/,https://www.linkedin.com/company/977570/?goback=.fcs_GLHD_hiperbaric_false_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2&trk=ncsrch_hits,info@hiperbaric.com,+34 947 473 874,5,,"Hiperbaric is a manufacturer of High Pressure Processing (HPP) equipment for the food industry. From its very beginning, in 1999, Hiperbaric has been involved in the design, technological development, production and commercialisation of high pressure processing equipment. Its reliability, customer support, team work and continuous innovation due to its strong R&D&I effort, are the ingredients for a world leading high tech company. There are operative Hiperbaric High Pressure Processing equipments in food industries of Europe, North, south, and Central America, Asia, Africa and Oceania; processing meat products, fish and seafood, fruit and vegetables, juices and beverages, dairy and all types of ready to eat meals.",,,,,,,,,,,,,,"Food and Beverage, Manufacturing",,,101-250,2,M&A,2016-03-01,2372778,EUR,2578094,Grant,,,,,,,,2422778,EUR,2640718,EASME - EU Executive Agency for SMEs,1,1,,Was Acquired,Hiperbaric acquired by Alantra,https://www.crunchbase.com/acquisition/alantra-acquires-hiperbaric--ee3a380b,Alantra,https://www.crunchbase.com/organization/alantra,2018-04-09,day,,,,Leveraged Buyout,,Private,,,,,,,,,,,,,,,"53,563",62,,,22,6,3,Engineering Elements And Units; General Measures For Producing And Maintaining Effective Functioning Of Machines Or Installations,Machines and machine tools,,,,
